conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1851476061374333034,Wed Oct 30 04:07:46 +0000 2024,26,Makan Siang Gratis dari Pak Prabowo Sarapan Pagi Gratis dari Mas Pram &amp; Bang Doel. Ibu2 gak repot2 lagi pagi senam olah raga sholawatan pengajian anak2nya sudah diurusin oleh Pemerintah. Pokoknya Kagak ribet dah!! #JakartaMenyala #PrakarUntukJakarta https://t.co/bl2ObUnk3E,1851476061374333034,https://pbs.twimg.com/ext_tw_video_thumb/1851475071745032192/pu/img/ljN7VVCHtGYUdJmF.jpg,,in,,0,5,13,https://x.com/03__nakula/status/1851476061374333034,1101696077147729920,03__nakula
1797366953520332894,Sun Jun 02 20:37:29 +0000 2024,299,GANTI MANING... Belum sampe jadi udah gonta-ganti. Labil banget kayak layangan singit https://t.co/GDVa1qB5f2,1797366953520332894,,,in,"Dalem Kabagongan, Krg Kedempel",9,126,93,https://x.com/RagilSemar/status/1797366953520332894,1334070788060631040,RagilSemar
1852254923083387336,Fri Nov 01 07:42:41 +0000 2024,5,Untuk mendukung kelancaran program unggulan Pemerintahan Prabowo - Gibran Forum Pemerintah Kabupaten Sumedang Jabar gencar menggelar simulasi makan siang bergizi gratis bagi anak-anak sekolah. Menurut Kapolres Sumedang AKBP Joko Dwi Harsono mengatakan program pengenalan makan https://t.co/cYHth3qyX4,1852254923083387336,https://pbs.twimg.com/ext_tw_video_thumb/1852254436649017345/pu/img/h56HePJWUaKmCkm6.jpg,,in,,0,1,0,https://x.com/RadioElshinta/status/1852254923083387336,121640063,RadioElshinta
1851615063742071103,Thu Oct 31 03:19:23 +0000 2024,26,@Box2BoxBola @tirta_cipeng Miris banget ya bacanya. Pemerintah sibuk dgn program makan siang gratis tapi anak2 kita ga pernah diperhatikan gizinya ketika di rumah. Pentingnya mensejahterakan orang tua pekerja juga jam kerja yg sesuai biar para ortu bisa menyediakan makanan bergizi di rumah. ,1851826271636058236,,Box2BoxBola,in,"Yogyakarta, Indonesia",0,1,4,https://x.com/semarmendem23/status/1851826271636058236,1149566027421720582,semarmendem23
1852506748814537078,Sat Nov 02 00:23:21 +0000 2024,15,Bukti Loyalitas Masyarakat Dukung Program Makan Bergizi Gratis Program makan bergizi gratis itu diusung untuk menangani masalah tengkes atau stunting demi tercapainya kualitas SDM dan kualitas hidup yang baik. Prilly Latuconsina #Bisadipegang Cipondoh #SekaliLagi Menteri https://t.co/Fug3JMFNAj,1852506748814537078,https://pbs.twimg.com/ext_tw_video_thumb/1852506700714295296/pu/img/sqpA0uA44x343Qnw.jpg,,in,Indonesian,1,4,10,https://x.com/NadiaPuspita__/status/1852506748814537078,322559270,NadiaPuspita__
1756680328910123175,Sun Feb 11 14:03:22 +0000 2024,30796,GA PERLU INTELEK UNTUK NGGA MILIH 02 Tadi arisan keluarga ibu2 didapur seru bgt bahas makan siang gratis program 02. Gara2 ada bulik yg nylethuk makanya milih 02 biar bisa makan gratis. Trus Ibukku yg sekolah cuma sampe kelas 3 SD tiba2 nyaut. Duite sopo sing dinggo,1756680328910123175,,,in,"Surakarta, Jawa Tengah",224,663,5380,https://x.com/adiiprnmo/status/1756680328910123175,328919751,adiiprnmo
1738192054214369339,Fri Dec 22 13:37:34 +0000 2023,19180,Itu makan siang gratis mungkin program bagus. Cuma ini berdasarkan pengalaman pribadi saja nih. Kalau dana yang turun ke daerah itu jumlahnya banyak maka tiba-tiba akan banyak ibu-ibu pejabat menjelma jadi pengusaha katering. Pengusaha katering asli dari UMKM bye bye ,1738192054214369339,,,in,"Wakatobi, Sulawesi Tenggara",417,1015,3876,https://x.com/Arie_Kriting/status/1738192054214369339,102215394,Arie_Kriting
1849252872283976036,Thu Oct 24 00:53:36 +0000 2024,1135,Izin Pak @prabowo 2 hal ini yang jadi target Gibran and the genk Projo. Program makan siang gratis dan Proyek Strategi Nasional. Saran pliss jangan dikasih ke mereka bahaya! Duitnya gede pegang langsung aja sendiri! https://t.co/MCeLANOyjU,1849252872283976036,https://pbs.twimg.com/media/Ganc9gHa8AAbFcU.jpg,,in,Warteg,19,112,521,https://x.com/BosPurwa/status/1849252872283976036,1068371293290946561,BosPurwa
1797102081888878903,Sun Jun 02 03:04:59 +0000 2024,16501,Ini aneh dan perlu digarisbawahi. Visi misi PraGib bilang sasaran program makan siang gratis adalah siswa SD sampe SMA dan Pesantren. Skrg diksi yg dipake bagi siswa yg membutuhkan. Aneh dan yaaa mau gimana. UU aja bisa diganti-ganti apalagi cuma nama dan sasaran program. ‍️ https://t.co/FD50zBaLrm,1797102081888878903,https://pbs.twimg.com/media/GPCW0cIacAA0WZx.jpg,,in,,475,269,5544,https://x.com/WidasSatyo/status/1797102081888878903,472857347,WidasSatyo
1759212647382417444,Sun Feb 18 13:45:54 +0000 2024,30990,Tidak Pilih PRABOWO tidak Boleh Tagih janji MAKAN SIANG GRATIS Yang bilang seperti itu apa tidak paham program tersebut Sumber dana nya dari Rakyat melalui Pajak Berani ga kelen bilang Yang Tidak Pilih Prabowo Tidak usah bayar Pajak Biar kami saja Pendukung nya yang bayar pajak,1759212647382417444,,,in,"Klaten, Jawa Tengah",573,708,8347,https://x.com/Catatan_ali7/status/1759212647382417444,1133311906976952320,Catatan_ali7
